1067,2000-01-03 14:13:14.0,94.16,1
1103,2000-01-26 17:57:03.0,91.15,1
1109,2000-01-03 17:47:16.0,99.22,1
1118,2000-01-19 00:19:20.0,97.49,1
1125,2000-01-06 09:47:03.0,94.59,1
1127,2000-01-06 16:58:04.0,96.39,1
1137,2000-01-29 00:33:52.0,97.37,1
1138,2000-01-21 18:57:27.0,92.12,1
1143,2000-02-06 06:37:07.0,95.24,1
1156,2000-02-04 01:30:19.0,99.52,1
1157,2000-01-07 14:34:58.0,91.38,1
1162,2000-01-13 01:23:03.0,97.2,1
1187,2000-02-04 19:35:57.0,96.31,1
1218,2000-01-13 10:18:09.0,97.17,1
1239,2000-01-16 12:19:41.0,95.43,1
1257,2000-02-03 01:23:12.0,95.51,1
1285,2000-01-02 07:24:12.0,98.1,1
1294,2000-01-12 08:56:51.0,94.52,1
1304,2000-01-27 01:16:17.0,93.43,1
1320,2000-01-20 17:32:03.0,94.94,1
1323,2000-01-06 02:38:16.0,94.05,1
1341,2000-02-04 11:29:02.0,95.74,1
1342,2000-02-04 23:08:47.0,91.16,1
1348,2000-01-03 02:35:55.0,98.18,1
1352,2000-01-05 20:55:04.0,94.21,1
1374,2000-01-07 02:43:55.0,96.75,1
1381,2000-01-31 02:13:49.0,99.13,1
1417,2000-02-02 15:52:04.0,99.16,1
1422,2000-01-14 19:15:37.0,93.57,1
1423,2000-01-21 00:28:46.0,92.97,1
1430,2000-01-20 09:05:11.0,98.55,1
1436,2000-01-27 20:33:53.0,96.93,1
1444,2000-01-25 19:40:08.0,94.38,1
1457,2000-01-21 09:25:35.0,97.72,1
1464,2000-01-18 10:09:21.0,93.41,1
1468,2000-01-18 23:45:28.0,90.6,1
1478,2000-01-23 03:17:06.0,92.0,1
1484,2000-01-11 20:42:17.0,92.57,1
1485,2000-01-28 00:30:42.0,91.87,1
1498,2000-01-28 09:13:06.0,98.76,1
1514,2000-01-07 18:20:35.0,91.19,1
1524,2000-01-08 02:51:05.0,94.13,1
1531,2000-01-16 02:50:23.0,97.03,1
1550,2000-01-16 12:42:34.0,98.92,1
1553,2000-01-15 03:14:10.0,95.15,1
1571,2000-02-03 08:22:12.0,96.4,1
1575,2000-01-19 13:10:12.0,96.29,1
1591,2000-01-18 13:26:36.0,95.67,1
1595,2000-01-09 13:42:56.0,90.3,1
1618,2000-01-01 06:27:30.0,95.05,1
1620,2000-02-02 07:47:19.0,97.09,1
1632,2000-01-08 17:04:17.0,99.55,1
1640,2000-01-01 19:28:51.0,92.98,1
1655,2000-01-12 06:14:07.0,90.03,1
1667,2000-01-11 16:27:57.0,90.14,1
1676,2000-01-06 07:53:18.0,97.5,1
1692,2000-02-01 02:01:16.0,92.26,1
1694,2000-01-19 22:52:37.0,96.87,1
1721,2000-01-17 18:32:36.0,97.13,1
1756,2000-01-27 10:20:37.0,98.98,1
1757,2000-01-29 12:21:00.0,93.1,1
1769,2000-02-03 11:00:02.0,90.33,1
1781,2000-01-29 09:46:42.0,96.31,1
1792,2000-02-02 06:17:54.0,92.61,1
1813,2000-01-29 23:42:53.0,98.68,1
1821,2000-01-16 02:35:21.0,97.61,1
1831,2000-02-01 19:26:13.0,97.22,1
1838,2000-01-22 08:12:35.0,90.3,1
1856,2000-01-12 04:41:28.0,92.98,1
1862,2000-01-26 08:43:00.0,97.68,1
1866,2000-01-12 11:08:53.0,93.06,1
1871,2000-02-04 18:21:52.0,96.79,1
1904,2000-01-19 10:31:01.0,92.81,1
1906,2000-02-03 01:49:56.0,95.1,1
1912,2000-02-04 11:49:08.0,96.9,1
1915,2000-01-15 18:01:43.0,99.71,1
1917,2000-01-05 13:47:31.0,94.9,1
1925,2000-01-06 17:20:06.0,99.58,1
1927,2000-01-12 21:43:43.0,90.88,1
1937,2000-01-08 18:27:38.0,92.72,1
1958,2000-01-20 00:14:09.0,94.85,1
1966,2000-01-08 01:43:51.0,94.44,1
1971,2000-01-30 21:33:29.0,96.85,1
1973,2000-01-01 20:11:37.0,99.69,1
1986,2000-01-16 23:54:15.0,96.17,1
2017,2000-01-02 20:24:32.0,93.93,1
2018,2000-01-21 01:01:00.0,92.18,1
2023,2000-01-11 00:05:32.0,90.24,1
2036,2000-02-01 06:53:10.0,91.51,1
2045,2000-01-31 18:45:14.0,91.2,1
2047,2000-01-03 02:47:38.0,98.98,1
2048,2000-01-29 10:58:10.0,92.31,1
2057,2000-01-06 07:59:34.0,92.08,1
2063,2000-01-25 03:14:04.0,94.05,1
2066,2000-01-12 11:56:54.0,97.77,1
2079,2000-01-14 08:06:40.0,98.81,1
2098,2000-01-16 13:30:06.0,91.64,1
2109,2000-01-27 12:28:58.0,90.79,1
2117,2000-01-24 07:53:27.0,97.37,1
2142,2000-01-26 10:54:42.0,93.03,1
2153,2000-02-03 13:39:22.0,92.78,1
2157,2000-01-30 23:43:52.0,94.69,1
2166,2000-01-25 09:21:16.0,97.18,1
2184,2000-01-09 06:44:39.0,91.54,1
2194,2000-01-31 20:03:39.0,95.21,1
2196,2000-01-28 22:20:07.0,94.92,1
2202,2000-01-14 07:40:27.0,91.96,1
2206,2000-01-18 08:58:28.0,93.57,1
2224,2000-01-02 17:29:48.0,95.08,1
2246,2000-01-15 23:30:15.0,92.58,1
2258,2000-01-23 12:45:01.0,97.68,1
2260,2000-01-05 19:38:54.0,91.18,1
2263,2000-01-07 05:02:16.0,97.52,1
2264,2000-01-14 12:19:16.0,91.98,1
2275,2000-01-06 19:51:23.0,94.45,1
2302,2000-01-16 00:07:31.0,90.91,1
2304,2000-01-12 05:24:20.0,98.01,1
2305,2000-02-05 20:39:54.0,96.64,1
2313,2000-01-31 09:11:57.0,98.39,1
2323,2000-01-16 21:33:16.0,90.19,1
2331,2000-01-25 23:40:21.0,94.97,1
2361,2000-02-04 03:54:55.0,98.8,1
2373,2000-01-07 22:07:10.0,90.5,1
2387,2000-02-02 16:12:05.0,94.47,1
2394,2000-01-29 01:41:42.0,96.54,1
2396,2000-01-02 04:19:39.0,99.53,1
2402,2000-01-12 07:25:56.0,94.65,1
2405,2000-01-03 14:06:38.0,92.86,1
2409,2000-02-03 21:43:52.0,90.74,1
2434,2000-01-23 05:23:17.0,95.9,1
2435,2000-02-05 12:14:10.0,98.17,1
2448,2000-01-05 20:42:39.0,96.15,1
2463,2000-01-08 14:34:55.0,91.97,1
2469,2000-02-03 21:41:53.0,94.65,1
2470,2000-02-04 16:35:51.0,90.7,1
2488,2000-01-18 20:30:15.0,99.92,1
2497,2000-02-02 12:17:00.0,96.53,1
2506,2000-01-31 16:01:41.0,94.26,1
2512,2000-01-18 21:44:40.0,98.39,1
2514,2000-01-07 00:43:37.0,91.01,1
2533,2000-01-07 17:36:45.0,91.0,1
2535,2000-01-13 17:11:04.0,92.81,1
2539,2000-01-26 11:34:38.0,91.13,1
2542,2000-01-24 03:50:21.0,96.16,1
2550,2000-01-31 14:18:44.0,94.55,1
2556,2000-02-03 01:26:05.0,98.57,1
2568,2000-01-07 07:02:32.0,93.5,1
2580,2000-01-03 00:54:19.0,95.17,1
2594,2000-01-29 14:34:51.0,90.52,1
2620,2000-01-12 00:15:51.0,91.71,1
2627,2000-01-12 14:01:25.0,94.98,1
2636,2000-01-17 20:38:04.0,98.42,1
2648,2000-01-25 19:55:53.0,96.61,1
2686,2000-01-25 13:11:29.0,94.07,1
2701,2000-01-20 05:17:07.0,96.59,1
2719,2000-01-25 20:37:05.0,94.31,1
2721,2000-01-27 05:45:18.0,94.2,1
2722,2000-01-21 08:37:02.0,95.73,1
2732,2000-01-07 03:52:35.0,99.58,1
2738,2000-02-05 10:46:46.0,92.52,1
2740,2000-02-01 16:16:44.0,92.56,1
2744,2000-01-17 19:43:00.0,97.41,1
2751,2000-01-02 02:14:04.0,91.03,1
2760,2000-01-30 18:14:43.0,91.71,1
2761,2000-01-06 06:16:24.0,96.37,1
2768,2000-02-05 20:34:34.0,93.25,1
2772,2000-01-31 20:55:29.0,90.56,1
2776,2000-02-04 08:29:20.0,93.15,1
2804,2000-01-20 13:24:34.0,91.13,1
2807,2000-01-29 21:19:20.0,96.95,1
2814,2000-01-10 05:57:23.0,95.71,1
2851,2000-01-19 13:20:22.0,97.59,1
2869,2000-01-13 19:31:09.0,97.82,1
2897,2000-01-25 07:47:24.0,92.36,1
2915,2000-01-31 23:15:19.0,97.28,1
2957,2000-01-30 03:12:59.0,98.39,1
2961,2000-01-27 07:11:28.0,98.17,1
2968,2000-01-29 14:41:22.0,99.32,1
3011,2000-01-01 07:36:14.0,90.64,1
3015,2000-01-22 00:25:40.0,92.26,1
3021,2000-02-04 18:55:13.0,95.6,1
3034,2000-01-16 17:29:35.0,93.58,1
3042,2000-01-03 12:30:16.0,98.79,1
3049,2000-01-05 23:05:58.0,90.97,1
3050,2000-01-06 07:01:16.0,99.03,1
3104,2000-01-12 23:16:43.0,95.69,1
3117,2000-01-21 11:30:59.0,90.53,1
3120,2000-01-07 22:25:26.0,95.45,1
3126,2000-02-03 10:26:23.0,92.97,1
3137,2000-01-08 05:08:35.0,94.41,1
3141,2000-01-28 11:19:31.0,93.56,1
3153,2000-02-05 14:42:39.0,90.79,1
3160,2000-01-14 16:05:45.0,93.49,1
3161,2000-01-21 06:33:58.0,96.68,1
3162,2000-01-07 06:53:32.0,95.51,1
3169,2000-01-16 06:48:06.0,90.36,1
3182,2000-02-02 02:39:02.0,92.23,1
3214,2000-02-06 10:07:46.0,96.15,1
3221,2000-01-23 01:11:29.0,93.54,1
3234,2000-01-18 23:45:07.0,97.08,1
3235,2000-01-14 20:48:26.0,98.15,1
3236,2000-01-29 04:34:25.0,91.15,1
3266,2000-01-16 02:51:06.0,92.67,1
3274,2000-01-30 23:00:24.0,97.04,1
3279,2000-01-25 05:05:03.0,98.44,1
3286,2000-01-15 23:54:21.0,91.79,1
3291,2000-01-19 11:01:10.0,97.91,1
3292,2000-01-14 23:29:49.0,97.19,1
3303,2000-01-01 01:12:29.0,97.05,1
3322,2000-01-16 00:42:29.0,97.35,1
3326,2000-01-11 19:31:13.0,97.76,1
3330,2000-01-02 00:44:26.0,90.76,1
3334,2000-01-29 21:24:05.0,91.93,1
3338,2000-01-15 17:29:50.0,99.21,1
3341,2000-01-17 06:57:14.0,90.56,1
3347,2000-02-03 15:01:16.0,91.1,1
3353,2000-01-22 14:18:56.0,91.62,1
3362,2000-01-29 11:06:57.0,91.64,1
3385,2000-01-11 05:23:11.0,91.52,1
3386,2000-01-28 00:21:15.0,94.94,1
3399,2000-01-31 14:10:28.0,97.88,1
3400,2000-01-15 00:30:46.0,97.87,1
3405,2000-01-02 20:44:09.0,95.29,1
3425,2000-01-05 02:39:59.0,92.69,1
3431,2000-02-05 08:31:58.0,96.14,1
3434,2000-02-01 13:11:53.0,94.55,1
3439,2000-01-25 19:32:32.0,96.82,1
3444,2000-01-07 08:19:32.0,97.34,1
3446,2000-01-03 19:09:28.0,90.42,1
3455,2000-01-15 02:23:33.0,92.74,1
3460,2000-01-16 06:17:06.0,94.32,1
3462,2000-01-04 03:19:53.0,93.61,1
3465,2000-01-15 19:46:41.0,99.1,1
3467,2000-01-16 06:09:02.0,90.19,1
3491,2000-01-18 00:50:31.0,96.62,1
3512,2000-01-23 09:24:52.0,96.64,1
3526,2000-01-08 01:59:44.0,91.44,1
3540,2000-01-05 01:44:05.0,90.36,1
3548,2000-01-21 13:44:43.0,91.94,1
3582,2000-01-16 19:53:34.0,93.75,1
3585,2000-01-11 23:11:48.0,98.77,1
3589,2000-01-20 23:37:30.0,99.1,1
3606,2000-02-02 15:48:32.0,98.0,1
3621,2000-01-26 17:24:05.0,94.15,1
3624,2000-01-27 06:41:20.0,95.44,1
3638,2000-01-23 02:13:11.0,94.27,1
3644,2000-02-06 11:24:50.0,97.51,1
3647,2000-01-15 00:41:35.0,93.03,1
3651,2000-01-23 00:48:12.0,92.83,1
3653,2000-01-16 14:34:11.0,97.49,1
3662,2000-01-09 19:28:48.0,91.3,1
3664,2000-02-02 04:42:32.0,95.63,1
3669,2000-01-30 05:38:46.0,90.63,1
3670,2000-01-05 20:30:41.0,94.05,1
3678,2000-02-04 04:35:04.0,98.4,1
3708,2000-01-15 21:21:06.0,96.79,1
3710,2000-01-04 19:54:21.0,94.2,1
3721,2000-01-31 16:16:16.0,99.37,1
3731,2000-01-09 16:39:02.0,91.42,1
3735,2000-01-17 20:51:48.0,91.45,1
3741,2000-01-06 00:29:36.0,90.93,1
3742,2000-01-06 01:05:48.0,95.77,1
3747,2000-01-25 04:13:19.0,92.26,1
3764,2000-02-05 02:12:05.0,92.65,1
3765,2000-01-28 11:39:25.0,97.98,1
3770,2000-01-31 21:15:48.0,94.5,1
3783,2000-01-20 16:58:24.0,99.69,1
3794,2000-01-22 07:18:25.0,94.6,1
3803,2000-01-27 08:51:48.0,98.59,1
3821,2000-01-31 23:04:56.0,94.46,1
3823,2000-01-31 08:43:37.0,92.79,1
3824,2000-01-06 10:13:37.0,95.38,1
3833,2000-01-07 00:28:19.0,97.19,1
3834,2000-01-14 11:24:26.0,92.46,1
3867,2000-01-11 13:23:21.0,90.89,1
3872,2000-01-04 11:27:27.0,91.8,1
3877,2000-01-20 05:24:45.0,98.6,1
3903,2000-01-18 18:42:39.0,99.61,1
3905,2000-01-21 07:29:43.0,90.29,1
3928,2000-01-01 21:22:39.0,99.77,1
3935,2000-01-21 07:27:25.0,96.21,1
3945,2000-01-05 08:10:58.0,96.64,1
4005,2000-01-28 07:48:42.0,99.34,1
4022,2000-01-31 11:57:16.0,91.55,1
4029,2000-01-23 00:39:31.0,91.13,1
4042,2000-01-30 08:06:00.0,90.79,1
4043,2000-01-05 20:12:41.0,93.4,1
4055,2000-01-20 21:53:29.0,96.63,1
4100,2000-01-27 13:46:26.0,92.0,1
4128,2000-01-14 16:01:53.0,99.12,1
4135,2000-01-30 02:25:52.0,95.73,1
4149,2000-01-16 12:02:23.0,96.92,1
4150,2000-01-22 01:01:29.0,96.92,1
4153,2000-02-01 01:13:26.0,95.53,1
4180,2000-01-17 22:59:38.0,95.26,1
4192,2000-01-29 18:08:07.0,90.94,1
4198,2000-01-30 00:07:14.0,95.62,1
4200,2000-01-18 04:11:27.0,94.43,1
4249,2000-01-22 20:32:56.0,96.67,1
4261,2000-01-17 17:07:27.0,98.15,1
4280,2000-01-23 19:28:40.0,94.15,1
4289,2000-02-03 19:13:00.0,93.15,1
4302,2000-01-17 17:40:56.0,97.11,1
4307,2000-01-12 20:08:54.0,95.23,1
4327,2000-01-11 09:00:37.0,96.63,1
4334,2000-01-19 09:08:11.0,98.66,1
4337,2000-01-01 02:29:00.0,98.1,1
4346,2000-01-30 20:07:47.0,91.99,1
4347,2000-01-06 12:55:43.0,99.32,1
4354,2000-02-05 00:19:57.0,97.02,1
4355,2000-02-05 16:23:24.0,97.18,1
4362,2000-02-05 18:05:19.0,93.38,1
4389,2000-01-12 14:21:50.0,91.64,1
4393,2000-02-03 19:34:11.0,97.19,1
4417,2000-01-05 18:41:27.0,99.68,1
4418,2000-01-22 18:07:00.0,98.39,1
4423,2000-01-03 03:58:43.0,95.62,1
4431,2000-01-09 15:46:01.0,91.14,1
4442,2000-01-22 09:09:23.0,92.16,1
4447,2000-01-07 06:06:00.0,93.66,1
4464,2000-01-04 14:35:34.0,92.26,1
4480,2000-01-18 16:01:28.0,96.5,1
4481,2000-01-14 18:45:23.0,98.71,1
4487,2000-01-02 03:23:28.0,95.13,1
4490,2000-01-11 09:21:26.0,95.8,1
4493,2000-01-08 17:41:48.0,99.09,1
4496,2000-01-12 14:41:59.0,99.55,1
4517,2000-02-03 11:38:03.0,92.71,1
4527,2000-01-31 04:39:45.0,92.77,1
4529,2000-01-23 04:33:19.0,98.18,1
4532,2000-01-13 13:58:37.0,91.97,1
4581,2000-01-25 21:09:29.0,98.51,1
4583,2000-01-25 08:17:01.0,93.9,1
4587,2000-02-04 13:54:26.0,90.3,1
4604,2000-01-26 20:51:24.0,99.13,1
4610,2000-02-05 03:51:37.0,94.67,1
4612,2000-01-16 17:51:46.0,96.86,1
4615,2000-02-03 15:16:18.0,92.31,1
4677,2000-01-02 07:41:21.0,90.1,1
4686,2000-01-03 01:38:00.0,97.1,1
4738,2000-01-11 05:55:43.0,93.82,1
4745,2000-01-20 21:04:39.0,96.47,1
4754,2000-01-05 15:21:57.0,90.29,1
4755,2000-01-06 00:34:52.0,97.39,1
4761,2000-01-24 09:16:28.0,91.03,1
4782,2000-01-16 15:25:38.0,91.8,1
4785,2000-01-07 06:38:17.0,95.74,1
4800,2000-01-12 09:46:15.0,91.88,1
4803,2000-01-01 10:33:48.0,92.65,1
4806,2000-01-11 08:25:45.0,90.46,1
4815,2000-01-27 17:51:56.0,93.98,1
4840,2000-01-03 21:00:12.0,96.14,1
4841,2000-01-22 00:04:26.0,98.71,1
4881,2000-01-22 10:54:06.0,92.29,1
4887,2000-01-27 20:12:49.0,93.37,1
4912,2000-01-30 20:40:24.0,92.69,1
4927,2000-02-02 08:43:50.0,97.84,1
4930,2000-01-18 03:15:24.0,95.23,1
4931,2000-01-14 01:26:39.0,92.64,1
4937,2000-01-07 21:21:35.0,99.57,1
4940,2000-01-10 11:11:09.0,95.72,1
4948,2000-01-24 10:37:02.0,97.42,1
4995,2000-01-24 16:32:32.0,95.03,1
5012,2000-01-04 11:48:18.0,92.48,1
5013,2000-01-13 10:59:55.0,92.67,1
5033,2000-01-23 11:15:03.0,96.2,1
5034,2000-02-05 07:45:04.0,94.71,1
5041,2000-01-10 03:16:33.0,98.61,1
5042,2000-01-07 17:06:27.0,95.57,1
5060,2000-02-02 06:55:12.0,96.64,1
5066,2000-01-03 09:39:38.0,93.65,1
5070,2000-01-24 18:11:25.0,95.09,1
5076,2000-01-27 00:49:07.0,90.28,1
5084,2000-01-09 06:43:37.0,91.74,1
5086,2000-01-10 13:11:38.0,90.8,1
5091,2000-01-10 09:20:48.0,98.62,1
5097,2000-01-07 20:30:45.0,97.83,1
5099,2000-01-23 17:36:45.0,93.85,1
5104,2000-01-01 22:51:57.0,92.49,1
5105,2000-01-21 02:30:23.0,97.36,1
5136,2000-01-16 05:47:58.0,90.31,1
5146,2000-01-30 17:29:14.0,97.05,1
5159,2000-01-12 00:13:24.0,92.64,1
5163,2000-01-25 04:38:40.0,96.83,1
5177,2000-01-31 13:00:49.0,94.28,1
5202,2000-01-24 04:01:10.0,90.35,1
5204,2000-01-01 17:42:44.0,97.35,1
5252,2000-01-12 03:10:41.0,94.92,1
5260,2000-01-28 22:50:19.0,92.33,1
5267,2000-01-21 22:41:18.0,96.66,1
5270,2000-01-17 09:05:12.0,92.39,1
5279,2000-01-10 09:47:23.0,90.74,1
5281,2000-01-10 16:45:53.0,98.34,1
5287,2000-01-26 00:33:36.0,96.86,1
5297,2000-01-19 16:42:43.0,90.15,1
5302,2000-01-04 20:53:12.0,93.73,1
5306,2000-01-09 22:23:39.0,93.45,1
5307,2000-02-04 09:50:42.0,90.46,1
5324,2000-01-25 05:57:03.0,98.51,1
5326,2000-01-30 21:16:53.0,91.27,1
5336,2000-01-04 15:36:12.0,96.13,1
5363,2000-01-11 15:14:39.0,91.97,1
5373,2000-01-26 16:56:00.0,96.46,1
5384,2000-01-26 13:08:53.0,97.89,1
5392,2000-01-03 22:21:37.0,96.12,1
5393,2000-01-21 19:01:36.0,95.9,1
5404,2000-01-10 02:04:40.0,94.34,1
5407,2000-01-12 20:25:27.0,94.18,1
5409,2000-01-05 06:35:35.0,98.13,1
5418,2000-01-07 19:48:39.0,91.54,1
5428,2000-01-13 23:43:24.0,97.05,1
5439,2000-01-29 17:40:41.0,92.21,1
5470,2000-01-02 08:47:24.0,95.58,1
5476,2000-02-05 17:12:11.0,94.8,1
5483,2000-01-02 21:28:25.0,96.26,1
5512,2000-01-25 02:13:06.0,98.54,1
5538,2000-01-25 16:59:45.0,95.05,1
5559,2000-01-24 01:07:59.0,91.76,1
5566,2000-01-25 11:48:24.0,99.6,1
5574,2000-01-24 10:42:19.0,96.7,1
5596,2000-02-01 11:29:16.0,96.87,1
5601,2000-01-14 08:42:27.0,99.29,1
5611,2000-01-04 10:27:38.0,99.57,1
5618,2000-01-15 23:32:32.0,92.35,1
5628,2000-01-01 04:27:09.0,94.48,1
5634,2000-01-03 23:17:55.0,90.37,1
5648,2000-01-02 00:35:22.0,91.47,1
5670,2000-01-20 12:33:10.0,95.31,1
5671,2000-01-07 01:02:38.0,96.28,1
5673,2000-01-23 08:58:00.0,91.5,1
5674,2000-01-28 00:37:11.0,95.16,1
5695,2000-01-18 20:27:22.0,93.75,1
5702,2000-01-31 22:48:47.0,97.67,1
5710,2000-01-22 15:35:08.0,94.89,1
5711,2000-02-05 09:19:56.0,99.54,1
5732,2000-01-14 21:35:12.0,95.5,1
5737,2000-01-28 14:17:07.0,96.91,1
5738,2000-01-22 05:48:00.0,99.68,1
5747,2000-01-12 10:04:14.0,93.99,1
5750,2000-01-27 16:07:30.0,92.1,1
5759,2000-01-22 13:30:12.0,90.69,1
5767,2000-01-06 17:33:29.0,97.01,1
5798,2000-01-11 03:20:22.0,93.19,1
5817,2000-01-02 22:40:39.0,91.33,1
5823,2000-01-05 11:46:41.0,97.49,1
5842,2000-01-10 09:46:50.0,91.36,1
5845,2000-01-05 02:28:19.0,94.58,1
5848,2000-01-03 02:37:46.0,93.86,1
5855,2000-01-25 19:43:09.0,92.68,1
5881,2000-01-20 14:08:04.0,90.86,1
5882,2000-02-04 05:06:00.0,95.52,1
5883,2000-02-05 08:41:25.0,97.27,1
5892,2000-01-20 04:43:27.0,96.27,1
5898,2000-01-27 23:18:05.0,93.27,1
5930,2000-02-03 08:15:19.0,91.56,1
5940,2000-02-02 10:42:56.0,99.28,1
5963,2000-01-30 18:00:38.0,95.03,1
5977,2000-01-19 10:12:21.0,99.47,1
5996,2000-01-09 16:17:00.0,96.03,1
6001,2000-02-02 01:31:31.0,97.43,1
6026,2000-01-17 15:03:44.0,96.28,1
6063,2000-01-11 00:08:30.0,97.92,1
6074,2000-01-28 02:58:28.0,97.21,1
6077,2000-01-17 16:58:44.0,93.01,1
6116,2000-01-19 22:32:45.0,95.78,1
6124,2000-01-17 21:01:00.0,92.69,1
6154,2000-01-28 10:27:08.0,98.77,1
6158,2000-01-16 15:25:54.0,92.05,1
6171,2000-01-18 07:09:07.0,92.53,1
6185,2000-01-04 07:41:44.0,97.89,1
6213,2000-01-23 20:30:58.0,94.88,1
6215,2000-02-02 06:42:01.0,92.22,1
6224,2000-01-27 09:34:30.0,96.31,1
6250,2000-01-02 08:33:50.0,97.41,1
6263,2000-01-25 17:15:37.0,90.66,1
6267,2000-01-04 19:29:44.0,99.4,1
6283,2000-01-13 19:12:08.0,97.43,1
6298,2000-01-10 00:46:24.0,92.74,1
